t,x,y,phi,xg,yg,e,theta,alpha,v,w
2.550014000153169,-0.7671501885655619,0.2246197857276612,-2.1531333737947125,-1.4999999999999984,-1.1749999999999992,1.579874802229541,-2.05315018078767,0.09998319300704228,0.15719846594853568,0.2940008181106432
2.6024375001434237,-0.841836271898115,0.10939892152106061,-2.1139564877715302,-1.4999999999999984,-1.1749999999999992,1.4432117247976581,-2.0443379156696517,0.0696185721018785,0.14397156971444575,0.26645306052994333
2.6501561000477523,-0.906224065558334,0.0017282764258206129,-2.086737399271114,-1.4999999999999984,-1.1749999999999992,1.3180513255796045,-2.0381163789590593,0.04862102031205451,0.13164936934198893,0.2472571594395131
2.703224200056866,-0.9712032343090631,-0.11397045326473372,-2.0652588900440447,-1.4999999999999984,-1.1749999999999992,1.185499775812057,-2.033147745579541,0.032111144464503916,0.11848886287457622,0.2320772782695448
2.755915499990806,-1.019995667107098,-0.2047128372468551,-2.052748341303446,-1.4999999999999984,-1.1749999999999992,1.0825254444120491,-2.0301976638743136,0.022550677429132637,0.1082250206091993,0.22324731933914696
2.8002178000751883,-1.0566099575729748,-0.27465524989908713,-2.0452189848727786,-1.4999999999999984,-1.1749999999999992,1.003601215004103,-2.0283993639410003,0.016819620931778356,0.10034592591353825,0.21793965903240492
2.8531837000045925,-1.0964151749527398,-0.3521905213011957,-2.037774609966701,-1.4999999999999984,-1.1749999999999992,0.9164584820083357,-2.0268119349780616,0.010962674988639343,0.0916403412458371,0.21253145035886853
2.9019880001433194,-1.1265578896047994,-0.41181080967722955,-2.0346924497584946,-1.4999999999999984,-1.1749999999999992,0.849656842520523,-2.0258617727433785,0.008830677015116084,0.08496237142516301,0.2105233007639808
2.950344800017774,-1.1542709850861175,-0.4671683717482037,-2.0317404850130076,-1.4999999999999984,-1.1749999999999992,0.7877526043796431,-2.0251483762052405,0.006592108807767172,0.07877354881930039,0.2084418877199166
3.006049199961126,-1.1846734740440363,-0.5283925686933504,-2.0291574820593543,-1.4999999999999984,-1.1749999999999992,0.7193969614840187,-2.0245257227142677,0.004631759345086639,0.07193892448162985,0.20661826681584453
3.0538643000181764,-1.2078805082217932,-0.5753927741158833,-2.027612311023272,-1.4999999999999984,-1.1749999999999992,0.6669802267003139,-2.0241392696774536,0.003473041345818384,0.0666976204141211,0.20553803929565112
3.1029207999818027,-1.2293299465257634,-0.6189816093726318,-2.0264534950965514,-1.4999999999999984,-1.1749999999999992,0.6184001362900827,-2.023828719340583,0.0026247757559683116,0.06183980060735861,0.20474424178377562
3.150419699959457,-1.2491760787242814,-0.6594000242795277,-2.0255627564480587,-1.4999999999999984,-1.1749999999999992,0.5733724570007509,-2.023561468872279,0.0020012875757795534,0.05733713087792239,0.2041567659288136
3.2002940999809653,-1.267516544460163,-0.6968506114648786,-2.024894017190147,-1.4999999999999984,-1.1749999999999992,0.5316722626357824,-2.023355330333708,0.0015386868564388756,0.05316716332536486,0.20372003208654113
3.2500044000335038,-1.2909300211871788,-0.7447966873883319,-2.0241526861791463,-1.4999999999999984,-1.1749999999999992,0.4783149027814675,-2.0231647330830613,0.0009879530960850147,0.047831466935154034,0.2032054995115873
3.3066157000139356,-1.314792182073515,-0.7937554604245722,-2.023719052637146,-1.4999999999999984,-1.1749999999999992,0.42385060431379445,-2.02301788544431,0.0007011671928358609,0.042385050012381124,0.20293277273515292
3.350008400157094,-1.330868098615659,-0.8267772104496617,-2.023424318576849,-1.4999999999999984,-1.1749999999999992,0.38712363816757633,-2.0229388451617605,0.0004854734150883111,0.03871235925480689,0.20273077881237145
