t,x,y,theta,xg,yg,D,eD,phi,alpha,v,w
5.751187899964862,1.2543513595896734,-1.9225815006487816,-2.897105636545549,-2.0,-2.0,3.255272092422529,-3.254272092422529,-3.117807913915953,0.22070227737040415,0.31753363089729897,-0.24205620644337442
5.802939699962735,1.239342006619236,-1.9268497625542236,-2.9111893221534184,-2.0,-2.0,3.2401678340922886,-3.2391678340922887,-3.1190146710685167,0.2078253489150983,0.3169467191656734,-0.22800838344263707
5.85118280001916,1.2242884466947603,-1.9308693868072564,-2.924336880513208,-2.0,-2.0,3.2250294617522046,-3.2240294617522047,-3.1201553584539554,0.19581847794074747,0.31624142200862104,-0.21489765715483697
5.902884199982509,1.2092006024344235,-1.934657516350859,-2.9367317954127286,-2.0,-2.0,3.209865752151467,-3.208865752151467,-3.121234482095642,0.18450268668291336,0.3154403625170381,-0.202531465037713
5.952265699976124,1.1940870762664033,-1.9382261679272041,-2.9484265094028075,-2.0,-2.0,3.1946843751928014,-3.1936843751928015,-3.122255005489306,0.17382849608649842,0.31455550135005433,-0.19085795938786954
6.0013282999861985,1.1789578128379499,-1.9415896889103408,-2.95948711447109,-2.0,-2.0,3.179494384370734,-3.178494384370734,-3.1232206767831383,0.16373356231204816,0.31359838642112775,-0.17981079339210748
6.052168600028381,1.1638338928065592,-1.944754415112581,-2.9699059143386712,-2.0,-2.0,3.164316194049049,-3.1633161940490493,-3.124132833365704,0.15422691902703267,0.3125769477680768,-0.16940141252953012
6.102149000042118,1.1486958273499754,-1.9477370054318897,-2.9797349872722205,-2.0,-2.0,3.1491295358832687,-3.148129535883269,-3.1249958787089174,0.14526089143669685,0.31149739876680016,-0.15957895238978925
6.152359900064766,1.1335908869404592,-1.9505369708593356,-2.9976490828943563,-2.0,-2.0,3.1339812440357813,-3.1329812440357814,-3.1258091887139194,0.12816010581956316,0.31072868138178433,-0.14083219651991158
6.202439400018193,1.1184691840859542,-1.9531754374146613,-2.9976490828943563,-2.0,-2.0,3.1188207052915087,-3.117820705291509,-3.1265785420768624,0.1289294591825061,0.30919431181143636,-0.14167591314400985
6.250738300033845,1.103386403541333,-1.9556540626491459,-3.0058536455135023,-2.0,-2.0,3.103703228700311,-3.102703228700311,-3.127304094702241,0.12145044918873849,0.3079848577419267,-0.13347254322628319
6.302484199986793,1.0883300160867573,-1.957986336152239,-3.0135779090880472,-2.0,-2.0,3.088615779959097,-3.0876157799590973,-3.127989485499726,0.11441157641167887,0.30674293555266013,-0.12574947982298346
6.350664900033735,1.0733041243431323,-1.9601777168818557,-3.020870426615509,-2.0,-2.0,3.0735621117747485,-3.0725621117747486,-3.1286358966078422,0.10776546999233316,0.3054737930663847,-0.1184552965695418
6.4021810999838635,1.058309871947218,-1.962241233454656,-3.027719980234876,-2.0,-2.0,3.0585429533195763,-3.0575429533195764,-3.1292469954422706,0.10152701520739438,0.30417983136131616,-0.11160679615301211
