t,x,y,theta,xg,yg,D,eD,phi,alpha,v,w
0.5502006999449804,-2.0097478054318305,-2.014359376322303,0.3043956254631323,-2.0,2.0,4.014371211282974,-4.013371211282974,1.5683680971922707,-1.2639724717291383,0.12121679519578114,1.2927579733609722
0.6001904999138787,-2.0080288936529342,-2.0162526895885318,0.35218662424612407,-2.0,2.0,4.016260714864065,-4.015260714864064,1.568797228735602,-1.216610604489478,0.13925998059271194,1.2491323985848348
0.650389299960807,-2.0047171248702815,-2.0172593777792813,0.40022166483734756,-2.0,2.0,4.017262147236923,-4.016262147236922,1.569622112670607,-1.1694004478332594,0.15691682889917738,1.2053564117066686
0.7001579999923706,-1.9993953266440099,-2.0173113660540816,0.4489855483345455,-2.0,2.0,4.017311411560868,-4.016311411560868,1.5709468437193583,-1.1219612953848128,0.17427427728823774,1.1610453876734803
0.7500864999601617,-1.992084860756647,-2.0161903337293507,0.499893665044475,-2.0,2.0,4.016198133330864,-4.0151981333308635,1.5727671320451397,-1.0728734670006648,0.19176652280540132,1.1148239772161967
0.800954099977389,-1.9829818211019927,-2.0137335197424457,0.5544334666930483,-2.0,2.0,4.0137695980109624,-4.012769598010962,1.5750362886244524,-1.020602821931404,0.20980853593848386,1.0651608598418847
0.8503300999291241,-1.9728868350270201,-2.01001531075019,0.6090455327201895,-2.0,2.0,4.010106970663725,-4.009106970663725,1.5775575857215156,-0.9685120530013261,0.22712645028988082,1.0151846514709524
0.9010930999647826,-1.9624191021524235,-2.0051987247841407,0.6611152480760347,-2.0,2.0,4.005375032240494,-4.004375032240493,1.5801790809597867,-0.9190638328837519,0.24289125686933485,0.967275757043574
0.9508015000028536,-1.9516865235174357,-1.9992446002824884,0.7109479091817055,-2.0,2.0,3.9995364187488622,-3.9985364187488623,1.5828763897050888,-0.8719284805233833,0.2572463825492281,0.9211692831271103
1.0003164999652654,-1.940794869778881,-1.9922376702545275,0.7583474801821253,-2.0,2.0,3.9926766539808605,-3.9916766539808606,1.5856253012551285,-0.8272778210730032,0.2701894229853334,0.8770900539907944
1.0506489999825135,-1.92995396560971,-1.984349725460051,0.8040070006812905,-2.0,2.0,3.984965392786666,-3.9839653927866663,1.5883748086691,-0.7843678079878096,0.2819990052216436,0.834355154690854
1.1005170999560505,-1.919523578852954,-1.9761051837890975,0.8516836599167255,-2.0,2.0,3.9769195223080853,-3.9759195223080854,1.591033576780632,-0.7393499168639066,0.29378337560201667,0.7891255033322451
1.150660999934189,-1.9091283642551065,-1.9670043954507999,0.8981262846858751,-2.0,2.0,3.968045051118865,-3.9670450511188653,1.5936991868624495,-0.6955729021765744,0.3045447714348852,0.7447558142819665
1.2005518999649212,-1.898906611236771,-1.9569088645294066,0.9422563395616393,-2.0,2.0,3.958200049952381,-3.957200049952381,1.5963393466822284,-0.6540830071205891,0.31404584518791306,0.7023563299476179
1.2506432000081986,-1.8889112276719202,-1.9458095913480378,0.9835744459263595,-2.0,2.0,3.947373056415054,-3.9463730564150543,1.5989424988557843,-0.6153680529294249,0.32224544883978684,0.6624928406844575
1.3016005998943,-1.8792566259856476,-1.9338441014600938,1.022048772630057,-2.0,2.0,3.9356966825405566,-3.9346966825405567,1.601480175794438,-0.579431403164381,0.3292452351479733,0.6252371811464645
1.3518643999705091,-1.8699279810672276,-1.9211596325244784,1.0583105447656793,-2.0,2.0,3.923316402464725,-3.922316402464725,1.6039559921691549,-0.5456454474034755,0.3352766647648039,0.5899953001221142
1.4016565999481827,-1.8609677702632048,-1.9078231689319853,1.0925891862906867,-2.0,2.0,3.9102956257228443,-3.9092956257228444,1.6063592492810486,-0.5137700629903619,0.3404597158268301,0.5565606175034713
1.4509027999592945,-1.8524080360939454,-1.8938942901705431,1.1249060094570673,-2.0,2.0,3.89669040736269,-3.89569040736269,1.6086816245065123,-0.483775615049445,0.3448640861176512,0.5249399960557247
1.5007024999940768,-1.8442440931568183,-1.879395245079682,1.155374300576975,-2.0,2.0,3.882520749469781,-3.881520749469781,1.6109243070084416,-0.4555500064314666,0.34856801008790433,0.495048749837035
1.5507446998963133,-1.83650139363969,-1.86438868216151,1.1841639040002143,-2.0,2.0,3.8678458709079577,-3.866845870907958,1.6130801567224693,-0.428916252722255,0.351657536515772,0.4667278057834477
1.6016583999153227,-1.8291833099755945,-1.8490221944451837,1.21120766483653,-2.0,2.0,3.852810687656806,-3.851810687656806,1.6151464686228414,-0.4039388037863114,0.3541817005060504,0.44007053122988987
1.6512649999931455,-1.8222719289343587,-1.8332781015188786,1.260980171949235,-2.0,2.0,3.8373960273639844,-3.8363960273639846,1.6171276594693056,-0.3561474875200705,0.35956507287960077,0.3888175954118835
1.701285499962978,-1.8157716818032494,-1.8171983185387444,1.260980171949235,-2.0,2.0,3.8216414112630477,-3.820641411263048,1.6190216119639451,-0.35804144001471006,0.3578355353735399,0.39085458700424924
1.7508403999963775,-1.8096784562228048,-1.8008325369845342,1.283796120691208,-2.0,2.0,3.805594600614472,-3.804594600614472,1.6208281848048893,-0.33703206411368125,0.35905491744003193,0.36823218355018017
1.802048399928026,-1.8039215305651186,-1.7840712896043354,1.3041082888425206,-2.0,2.0,3.789147963722681,-3.788147963722681,1.6225668267752704,-0.3184585379327498,0.3597676787560146,0.3481866806064112
1.851775599992834,-1.7985984614354433,-1.767151285255035,1.3230730924676664,-2.0,2.0,3.7725311643159203,-3.7715311643159204,1.6242080341445317,-0.3011349416768654,0.360181405610638,0.3294531549008132
1.9008370999945328,-1.7935981010813387,-1.7498647854904246,1.3402927131380622,-2.0,2.0,3.755540926862384,-3.754540926862384,1.6257833317114887,-0.2854906185734265,0.360257061183574,0.31250631776638577
1.951327999937348,-1.788940312042667,-1.7325092335732948,1.3564139784714002,-2.0,2.0,3.7384717961475316,-3.7374717961475317,1.6272825005210498,-0.2708685220496496,0.3601199353957431,0.29664288050074017
2.001868199906312,-1.7845830849767927,-1.7150209502444298,1.371618688992921,-2.0,2.0,3.721261225449396,-3.7202612254493963,1.6287168530486176,-0.25709816405569663,0.3597983359026825,0.28168331861995416
2.0516243999591097,-1.7805324799289224,-1.6975121593176663,1.3863210744800931,-2.0,2.0,3.704019730059242,-3.7030197300592422,1.6300822252340175,-0.24376115075392435,0.35935476212792306,0.26717674192812957
2.100894899922423,-1.7767587422823232,-1.6799346251845144,1.4001163256565903,-2.0,2.0,3.6866998121326966,-3.6856998121326967,1.6313865349806216,-0.2312702093240313,0.3587571852509337,0.2535753085507701
2.151887599960901,-1.7732523654061207,-1.6623140263171112,1.4132027971694328,-2.0,2.0,3.6693267116942545,-3.6683267116942546,1.6326311574282673,-0.2194283602588345,0.35803677154026625,0.24066781044825358
2.2007520999759436,-1.7700087931252901,-1.6447001602179672,1.4256119354569596,-2.0,2.0,3.651949508568343,-3.650949508568343,1.6338156838774092,-0.20820374842044953,0.3572102811198273,0.228422088285931
2.2510662999702618,-1.7669955446513392,-1.627086602594194,1.4373469297604815,-2.0,2.0,3.6345630134763955,-3.6335630134763957,1.6349482900152639,-0.19760136025478237,0.3562854946030441,0.21684582850864104
2.3007254999829456,-1.7642251760118906,-1.6094607225442665,1.4485650526585272,-2.0,2.0,3.617153089823045,-3.616153089823045,1.6360250014351914,-0.18745994877666416,0.3552800901032328,0.2057647864111166
2.3507453999482095,-1.7616107896762305,-1.5916438895279705,1.4603650348700266,-2.0,2.0,3.599546533215316,-3.598546533215316,1.63707240326578,-0.1767073683957534,0.3542509380132741,0.19400773642791946
2.4002919999184087,-1.7592071666606297,-1.5738423937749393,1.4716100339583598,-2.0,2.0,3.581945092283045,-3.580945092283045,1.6380711054316015,-0.16646107147324174,0.3531446827615777,0.18279681521733146
2.4502983998972923,-1.7570416456128857,-1.5560989225129327,1.4921042634165411,-2.0,2.0,3.5643889109725575,-3.5633889109725576,1.6390119148943032,-0.14690765147776208,0.35250057403569235,0.1613838952689488
2.5011178998975083,-1.75510119586717,-1.5383899714136686,1.4921042634165411,-2.0,2.0,3.5468548058902147,-3.545854805890215,1.6398980596905104,-0.14779379627396927,0.3507199181439249,0.1623547902759815
2.550779099925421,-1.7533677891986497,-1.5207538434500558,1.5102607520878395,-2.0,2.0,3.5293816843142793,-3.5283816843142795,1.6407330465871945,-0.13047229449935505,0.34983924075454664,0.14336830348384608
2.6004837999353185,-1.751826971483263,-1.5031444394962363,1.5102607520878395,-2.0,2.0,3.511924090303857,-3.510924090303857,1.6415211022334142,-0.1312603501455747,0.3480722144569028,0.14423244096975363
2.650000699912198,-1.7504620341681296,-1.4856137385576398,1.5185679469864466,-2.0,2.0,3.4945346372318697,-3.49353463723187,1.6422652204250874,-0.12369727343864079,0.34668413857011493,0.13593770302475675
2.7005468999268487,-1.7492672212697087,-1.468187888316425,1.5263990587575138,-2.0,2.0,3.4772394445874095,-3.4762394445874096,1.6429658075701425,-0.11656674881262874,0.3452648939475193,0.12811479585080232
2.7502458998933434,-1.7482257138494544,-1.4507929405617488,1.533778068550632,-2.0,2.0,3.4599656370833247,-3.458965637083325,1.6436285573085205,-0.10985048875788861,0.34381167214896075,0.12074422923892159
2.800713799893856,-1.7473287211255077,-1.4334876128312695,1.5407363033263304,-2.0,2.0,3.4427721334171744,-3.4417721334171745,1.6442541829349644,-0.10351787960863401,0.34233476637596794,0.11379288768204036
2.8505307999439538,-1.7465559878737664,-1.4162670223323506,1.5473172865214548,-2.0,2.0,3.4256553001080228,-3.424655300108023,1.6448480838336712,-0.09753079731221637,0.34083801077067527,0.10721931635568885
2.9006836999906227,-1.7459129204116586,-1.399101031945974,1.5535192593085867,-2.0,2.0,3.4085844671050647,-3.407584467105065,1.6454088196734766,-0.09188956036488993,0.3393208291376646,0.10102419719902642
2.950856899959035,-1.7453881321769629,-1.3820091775407257,1.5593679080849907,-2.0,2.0,3.3915797617343504,-3.3905797617343505,1.64593878250006,-0.08657087441506928,0.3377882317167004,0.09518223306552175
3.0008783999364823,-1.744979078406646,-1.3650308645410754,1.5648737064456957,-2.0,2.0,3.374680487063091,-3.373680487063091,1.646437345673631,-0.0815636392279353,0.33624647875936303,0.08968147086079602
3.050859299954027,-1.7446761234817647,-1.3480980571957994,1.5700586877614593,-2.0,2.0,3.3578193641883995,-3.3568193641883997,1.646908390214509,-0.07684970245304967,0.3346911760971728,0.08450217108129796
3.1003124999115244,-1.7444701341864992,-1.3312739354822436,1.574945808376359,-2.0,2.0,3.3410599434230477,-3.340059943423048,1.6473527628479894,-0.07240695447163037,0.33313081899246677,0.07962020930375585
3.1501506000058725,-1.7443591618362422,-1.31452832811358,1.5795446754232427,-2.0,2.0,3.324372162680417,-3.323372162680417,1.6477713018710505,-0.06822662644780775,0.33156402257062456,0.07502609042487488
3.201014699996449,-1.744331396062376,-1.2978721251539054,1.5838848750855627,-2.0,2.0,3.307767674566421,-3.306767674566421,1.6481668945444599,-0.06428201945889711,0.32999379504948895,0.07069058970078373
3.2507891999557614,-1.7443994910512912,-1.2812869141891272,1.5878808940531162,-2.0,2.0,3.2912270406952544,-3.2902270406952545,1.6485357648934595,-0.06065487084034338,0.3284176501423188,0.06670365378585791
3.3003352999221534,-1.7445405709855115,-1.264834182046472,1.5949778933646446,-2.0,2.0,3.2748132398858205,-3.2738132398858206,1.6488829860485124,-0.053905092683867784,0.32690579353625804,0.05928352280782426
3.350990599952638,-1.7447482304873965,-1.2484497143354734,1.5949778933646446,-2.0,2.0,3.2584626762333087,-3.2574626762333088,1.649211693769309,-0.05423380040466452,0.3252673254533535,0.059644891019019014
3.400019899941981,-1.7450168765715113,-1.232147954172317,1.5983488133671926,-2.0,2.0,3.242190122570489,-3.2411901225704893,1.6495229581556412,-0.05117414478844862,0.32369470455141497,0.05628105401795279
3.4503127000061795,-1.745340844985161,-1.2159088809299443,1.6047081709257924,-2.0,2.0,3.225976009780134,-3.2249760097801343,1.6498187329440277,-0.04511056201823527,0.322169521308059,0.04961410436497447
3.500154999899678,-1.7457114846907864,-1.199751652630687,1.6047081709257924,-2.0,2.0,3.2098400719554516,-3.2088400719554517,1.6501009811472076,-0.04539281022141517,0.32055347205045875,0.04992444609694346
3.550374499987811,-1.7461358825961966,-1.18367322250065,1.6104147029476379,-2.0,2.0,3.1937786676244313,-3.1927786676244314,1.6503673409253432,-0.03995263797770532,0.31902308287024617,0.043942401982551414
3.6008140000049025,-1.7466121976997324,-1.1676670772780118,1.6104147029476379,-2.0,2.0,3.1777854066669735,-3.1767854066669736,1.6506182935678826,-0.0402035906202447,0.3174218387745816,0.044218355152567786
3.6509715999709442,-1.7471388657980493,-1.1517592556860703,1.613002709804071,-2.0,2.0,3.1618863292333437,-3.160886329233344,1.6508534236126693,-0.03785071380859839,0.3158622335712096,0.041630975086790326
3.700925499899313,-1.7477046702132948,-1.1359468283670862,1.6154540786692058,-2.0,2.0,3.1460793765856847,-3.145079376585685,1.651076098547971,-0.03562201987876534,0.3143084147468899,0.039180077869270746
3.7503026999766007,-1.7483136896718054,-1.1201706993981482,1.6177688429026436,-2.0,2.0,3.130305287378429,-3.129305287378429,1.6512863291859534,-0.03351748628330986,0.3127547686906491,0.03686565525040202
3.800470299902372,-1.7489618390235102,-1.1045096166067254,1.6199315279450546,-2.0,2.0,3.1146428555887584,-3.1136428555887585,1.6514831893150514,-0.031551661369996875,0.31120931570055405,0.03470372159145385
3.852123999968171,-1.7496485486959306,-1.08891600750417,1.621948678872267,-2.0,2.0,3.0990446835412935,-3.0980446835412936,1.6516678781976073,-0.029719199325340284,0.3096676639981892,0.03268841122466207
3.900651099975221,-1.7503638073399066,-1.0734340630107075,1.6238676542962094,-2.0,2.0,3.0835556048756985,-3.0825556048756986,1.6518422754398676,-0.02797462114365823,0.30813495112328926,0.030769717249202584
3.950650099897757,-1.7511081324683413,-1.058009869698228,1.6256794472412492,-2.0,2.0,3.068121823672452,-3.0671218236724522,1.652007463923983,-0.026328016682733768,0.3066058875149344,0.02895874415801474
4.000551100005396,-1.7518806097089556,-1.0426643984923984,1.6273795914111888,-2.0,2.0,3.0527643003827705,-3.0517643003827706,1.652163035207603,-0.024783443796414284,0.3050827122413367,0.027259961966018414
4.050380399916321,-1.7535009979072753,-1.0122032843348445,1.6304783611324356,-2.0,2.0,3.0222723874909643,-3.0212723874909644,1.6524478405820042,-0.02196947944956862,0.30205432961316037,0.024164993861028373
4.101310099940747,-1.7535009979072753,-1.0122032843348445,1.6304783611324356,-2.0,2.0,3.0222723874909643,-3.0212723874909644,1.6524478405820042,-0.02196947944956862,0.30205432961316037,0.024164993861028373
4.150544399977662,-1.7543445596308853,-0.9970854807713257,1.6318915296582415,-2.0,2.0,3.007136174906822,-3.006136174906822,1.652578286656844,-0.02068675699860245,0.30054929720092033,0.022754154841000955
4.200193699914962,-1.7552067732071497,-0.9820741653033289,1.6332248221756769,-2.0,2.0,2.992104619035438,-2.991104619035438,1.6527009277416593,-0.01947610556598245,0.2990537346027308,0.02142257289788263
4.250894199940376,-1.7560888098994405,-0.9671277334739659,1.6344785010384493,-2.0,2.0,2.9771361499613387,-2.976136149961339,1.6528163854948497,-0.01833788445640039,0.2975635759418555,0.02017064600208692
4.300935299950652,-1.7569886334430485,-0.9522464273596103,1.63565764511154,-2.0,2.0,2.962231167909328,-2.961231167909328,1.6529252220353285,-0.01726757692378844,0.29607897048955595,0.018993408583821904
4.350386599893682,-1.7579019488920598,-0.9374612722184915,1.6367756684679986,-2.0,2.0,2.9474209390811046,-2.9464209390811047,1.6530279175369422,-0.016252249068943625,0.2946031820315225,0.0178766364957763
4.400123399915174,-1.7588288482948908,-0.9227385655591374,1.6378300325847697,-2.0,2.0,2.932671861463783,-2.931671861463783,1.6531252827808116,-0.015295250196041943,0.2931328943633542,0.01682401521205925
4.4500651999842376,-1.7597692695390645,-0.9081061918589437,1.6388165087207323,-2.0,2.0,2.918011724956931,-2.917011724956931,1.6532164653128076,-0.01439995659207538,0.29167092962306246,0.01583925977873425
4.500646999920718,-1.7607222330077186,-0.8935125562353183,1.6397523355441577,-2.0,2.0,2.9033891855671468,-2.902389185567147,1.6533031638562088,-0.013550828312051122,0.2902122714113197,0.01490527859731672
4.551194099942222,-1.7616841066921949,-0.8790296420795428,1.641468638525761,-2.0,2.0,2.8888762772011813,-2.8878762772011815,1.6533845043225603,-0.011915865796799263,0.288767125794412,0.013106927150763246
4.60035570000764,-1.7626540352912574,-0.8646121618643375,1.641468638525761,-2.0,2.0,2.874427933496437,-2.873427933496437,1.653461993703801,-0.01199335517804001,0.2873221278219929,0.013192158487224308
4.65152859990485,-1.7636335692810725,-0.8502713736548773,1.6422459231028523,-2.0,2.0,2.860055243006202,-2.859055243006202,1.6535347028125986,-0.011288779709746288,0.28588730708764254,0.01241716710487043
4.700130399898626,-1.7646223415164606,-0.8359913076244675,1.6429782071135621,-2.0,2.0,2.8457423177502794,-2.8447423177502795,1.653603146158659,-0.010624939045096982,0.2844581748734105,0.01168697965404
4.750013799988665,-1.7656176474053673,-0.8217915604792388,1.6436679616579308,-2.0,2.0,2.8315089083383884,-2.8305089083383885,1.653667633729676,-0.009999672071745236,0.28303673933540785,0.01099921948668081
4.800003899959847,-1.7666211857862884,-0.8076591979576173,1.6443095823317624,-2.0,2.0,2.817341981868692,-2.816341981868692,1.6537278794894759,-0.009418297157713473,0.2816217071939937,0.010359736900733977
4.853809699998237,-1.7676275431420634,-0.7936145485762223,1.6449157590137444,-2.0,2.0,2.803262243302065,-2.802262243302065,1.6537851382307531,-0.0088693792170087,0.28021520228011554,0.009755954246612259
4.90133749996312,-1.7696589936813267,-0.7657080788625235,1.6460136329052693,-2.0,2.0,2.775283437178504,-2.774283437178504,1.6538892026321947,-0.007875569726925491,0.2774197400715013,0.008662810371156059
4.95402569998987,-1.770677465314384,-0.7518733731715551,1.6465228844123434,-2.0,2.0,2.761411937195396,-2.760411937195396,1.6539374697575084,-0.007414585345165037,0.2760336059235014,0.008155748207798085
5.0017922999104485,-1.7716989475625464,-0.7381112619030105,1.6470026590997142,-2.0,2.0,2.7476125369316806,-2.7466125369316807,1.6539829369053718,-0.006980277805657575,0.2746545623846633,0.00767802887192222
5.05157019989565,-1.7727233649873408,-0.7243966975050885,1.647458171967804,-2.0,2.0,2.733860280665292,-2.732860280665292,1.6540263472420715,-0.0065681752742674515,0.27328013318150574,0.0072247336655110695
5.100605599931441,-1.7727233649873408,-0.7243966975050885,1.647458171967804,-2.0,2.0,2.733860280665292,-2.732860280665292,1.6540263472420715,-0.0065681752742674515,0.27328013318150574,0.0072247336655110695
5.150258699897677,-1.7737486869417385,-0.7107713861090326,1.6478875076195452,-2.0,2.0,2.7201968980954434,-2.7191968980954435,1.6540671359920855,-0.00617962837254038,0.2719144978177741,0.006797348307493242
5.200767199974507,-1.7747759615642935,-0.697210447156201,1.6482887076218462,-2.0,2.0,2.706597506785566,-2.705597506785566,1.6541056384618344,-0.0058169308399882436,0.2705551732690165,0.0063983958904842665
5.250040799961425,-1.7758056037542147,-0.6837226065655411,1.6486584362553225,-2.0,2.0,2.693070767042514,-2.692070767042514,1.6541413940058118,-0.005482957750489348,0.2692030301516778,0.006031038945792579
5.300630199955776,-1.7768368976375069,-0.6702913192147182,1.6490174704618525,-2.0,2.0,2.6796002499868394,-2.6786002499868395,1.6541751385643817,-0.005157668102529156,0.26785646226196286,0.005673233290437243
5.3509796999860555,-1.7778681628319368,-0.6569235521253329,1.64935593151729,-2.0,2.0,2.666193037820397,-2.665193037820397,1.6542072498791893,-0.004851318361899226,0.2665161674836585,0.005336260632411589
5.401535199955106,-1.7788984013995701,-0.6436436992925535,1.649672665378267,-2.0,2.0,2.6528735223739717,-2.651873522373972,1.6542373093731297,-0.004564643994862783,0.26518458952369994,0.0050209299920390355
5.450237699900754,-1.7799281910503777,-0.6304203882958622,1.6502760942106813,-2.0,2.0,2.639610391754229,-2.638610391754229,1.6542660557877729,-0.0039899615770915275,0.26385893887159606,0.004388802344578321
5.501262599951588,-1.7809566347263543,-0.6172646306511487,1.6502760942106813,-2.0,2.0,2.6264146935942727,-2.625414693594273,1.6542934580774822,-0.004017363866800849,0.26253935075600277,0.004418942972669905
5.551415499998257,-1.7819841192135317,-0.6041849387160255,1.6505467738973827,-2.0,2.0,2.6132948779865024,-2.6122948779865025,1.6543190745225211,-0.003772300625138447,0.2612276291201329,0.0041493827599503345
5.600194099941291,-1.7830112742903672,-0.5911649608134341,1.6508002182395398,-2.0,2.0,2.6002345973454735,-2.5992345973454736,1.654343159267201,-0.003542941027661284,0.2599218284005907,0.0038970959120718106
5.650950099923648,-1.784037551780941,-0.578200873000829,1.6510428075567998,-2.0,2.0,2.58723008651782,-2.58623008651782,1.6543660219633884,-0.0033232144065886704,0.25862158056865414,0.0036554049546752704
5.700327500002459,-1.785059811518963,-0.565317014462397,1.6514922661335187,-2.0,2.0,2.5743058616478596,-2.5733058616478597,1.6543880687492345,-0.002895802615715759,0.25732950722049286,0.0031852687703579755
5.751064599957317,-1.786082882474275,-0.5524831846249166,1.6514922661335187,-2.0,2.0,2.561431424216442,-2.5604314242164423,1.6544083912161205,-0.0029161250826017504,0.25604205375443506,0.0032076220908251346
5.8005603000056,-1.788123219881251,-0.5270078758924426,1.6518790981129476,-2.0,2.0,2.535874715906904,-2.5348747159069043,1.654445598334348,-0.0025665002214003696,0.2534866367398713,0.002823047909273628
5.856381799909286,-1.788123219881251,-0.5270078758924426,1.6520431888876004,-2.0,2.0,2.535874715906904,-2.5348747159069043,1.654445598334348,-0.002402409446747633,0.25348674008055333,0.0026425547304955925
5.901344399899244,-1.7891391057274517,-0.5143892047920912,1.6522002041054584,-2.0,2.0,2.523215288061727,-2.522215288061727,1.6544622351875629,-0.002262031082104432,0.2522208835248286,0.0024881437702451315
5.950675199972466,-1.7911646733192164,-0.48931443373789507,1.6523486490316341,-2.0,2.0,2.4980589552061594,-2.4970589552061595,1.6544930489319913,-0.0021443999003571967,0.24970532139068188,0.0023587533906163855
6.000789299956523,-1.7911646733192164,-0.48931443373789507,1.6523486490316341,-2.0,2.0,2.4980589552061594,-2.4970589552061595,1.6544930489319913,-0.0021443999003571967,0.24970532139068188,0.0023587533906163855
6.050207199994475,-1.7921752263684325,-0.47685339156620266,1.6524826042962306,-2.0,2.0,2.485557052221496,-2.484557052221496,1.654507015846269,-0.0020244115500382964,0.24845519610650496,0.002226770705167308
6.10018919990398,-1.7931786675834995,-0.4644958334923298,1.6526135892531224,-2.0,2.0,2.473158866074638,-2.472158866074638,1.654520490312086,-0.0019069010589636282,0.24721543713554023,0.0020975135989154715
6.1507489999057725,-1.794180874384065,-0.4521579574999078,1.6527509724214537,-2.0,2.0,2.460780396743974,-2.459780396743974,1.6545339314557381,-0.0017829590342843815,0.2459776486994274,0.001961182104980653
6.200646299985237,-1.795179793261212,-0.43989764909946727,1.6528714629652712,-2.0,2.0,2.448479498621466,-2.4474794986214663,1.654546196516633,-0.0016747335513618289,0.24474760663596612,0.0018421381945600464
6.250374399940483,-1.796174967030319,-0.42770887440936367,1.6529823295428399,-2.0,2.0,2.4362501971166814,-2.4352501971166816,1.6545576607188992,-0.001575331176059347,0.2435247175375681,0.0017327993710162656
6.300269300001673,-1.7971684430698438,-0.4155753010874072,1.6531771954474104,-2.0,2.0,2.4240760457770767,-2.423076045777077,1.654568033044577,-0.0013908375971665166,0.24230737021429,0.0015298638016034434
6.3501170999370515,-1.798157610120495,-0.4034942984864826,1.6531771954474104,-2.0,2.0,2.4119546416152398,-2.41095464161524,1.6545784663538425,-0.0014012709064321616,0.24109522745883946,0.0015413397168182658
6.400093899923377,-1.7991406380837875,-0.3914969478404489,1.653276883522569,-2.0,2.0,2.39991710998517,-2.3989171099851703,1.6545886368489555,-0.0013117533263864445,0.23989150460809816,0.001442873850336165
6.4510581999784335,-1.8001215104528439,-0.3795417805827213,1.6533695143652607,-2.0,2.0,2.387921794389934,-2.386921794389934,1.6545983307574592,-0.0012288163921985173,0.2386919992276468,0.001351646448112054
6.500795600004494,-1.8011008861807665,-0.3676395630904169,1.6534457292446885,-2.0,2.0,2.375979368216201,-2.3749793682162013,1.6546068846453792,-0.0011611554006907276,0.23749777671455757,0.0012772219658316113
6.550987700000405,-1.8020744052805693,-0.35581278750332335,1.653521696408884,-2.0,2.0,2.3641126095872034,-2.3631126095872035,1.6546153219159898,-0.0010936255071058998,0.2363111196426213,0.001202941711203068
6.6000524999108166,-1.8030436226912587,-0.3440449054723054,1.6535996824443624,-2.0,2.0,2.352304898059189,-2.351304898059189,1.6546235703141197,-0.0010238878697572673,0.23513036655683198,0.0011262330581991902
6.650005099945702,-1.804009270909876,-0.3323221510511574,1.6536753868651124,-2.0,2.0,2.3405424546829257,-2.3395424546829258,1.6546318069973613,-0.0009564201322489474,0.23395413846470955,0.0010520212239913628
6.700770700001158,-1.8049725439060267,-0.320662984427945,1.6537325017103899,-2.0,2.0,2.3288435748079994,-2.3278435748079995,1.6546388565904402,-0.0009063548800503085,0.23278426186705628,0.0009969513997727033
6.750009899958968,-1.8059313224527878,-0.3090748168914701,1.6537859291849477,-2.0,2.0,2.3172158211110374,-2.3162158211110375,1.6546453440147357,-0.0008594148297880189,0.23162149657397105,0.0009453191822164305
6.80088229989633,-1.8068860033024605,-0.297546440618497,1.6538326063065232,-2.0,2.0,2.3056479918927826,-2.3046479918927827,1.6546514958345675,-0.0008188895280443198,0.23046472191673326,0.0009007429275798559
6.854098299983889,-1.8078378710538843,-0.28606098786958356,1.6538765299093352,-2.0,2.0,2.2941231710743777,-2.293123171074378,1.6546573643796627,-0.0007808344703275072,0.22931224720129828,0.000858883849343258
